Year,Day,Hour,ACN 3,ACN 10,ACN 20,AHN 3,AHN 10,AHN 20,ECN 3,ECN 10,ECN 20
2008,268,1100,1216.135647,2500.191896,2931.353428,1329.894219,2710.584605,3655.022955,1476.927039,2180.68934,4531.222597
2008,268,1200,1255.048959,2536.844333,2986.992638,1361.768929,2751.714325,3662.013714,1642.585243,2316.699878,4563.739895
2008,268,1300,1310.281102,2604.348733,3056.398182,1379.508466,2831.565513,3707.091981,1764.257364,2481.437405,4636.687091
2008,268,1400,1360.205586,2668.220416,3152.836973,1402.241083,2939.693762,3782.192163,1831.098564,2628.929103,4741.651795
2008,268,1500,1394.504767,2735.774179,3255.411827,1409.915242,2994.58126,3873.818125,1894.778324,2768.715445,4881.037126
2008,268,1600,1400.090202,2801.681458,3357.253213,1391.343643,3045.682951,3973.541389,1927.528141,2876.486175,5041.8198
2008,268,1700,1395.473149,2852.298734,3448.815,1381.797169,3069.560788,4050.497733,1940.986292,2922.070933,5181.283269
2008,268,1800,1375.225343,2874.545356,3497.558511,1375.125512,3075.555159,4112.62646,1939.066113,2929.374014,5297.76599
2008,268,1900,1378.242722,2883.267457,3513.423889,1358.090404,3068.403194,4158.110974,1905.291127,2900.023473,5379.984361
2008,268,2000,1403.521597,2885.916864,3493.774704,1391.676073,3048.81414,4169.087509,1755.991561,2790.087356,5424.420318
2008,268,2100,1370.978394,2852.668758,3440.106273,1398.602048,3004.304573,4149.778976,1594.380881,2656.342642,5408.413038
2008,268,2200,1366.464489,2811.779271,3383.066472,1386.949158,2970.883368,4107.861524,1499.697646,2550.710972,5359.665104
2008,268,2300,1377.573123,2783.34925,3312.499912,1376.311644,2927.178745,4046.446101,1445.542483,2473.38664,5295.572222
2008,268,2400,1351.321838,2744.951735,3252.928358,1359.82632,2881.216592,4000.674043,1412.177091,2405.420466,5210.56299
2008,269,100,1309.551558,2696.123767,3189.808887,1334.465542,2832.461286,3940.794446,1374.614981,2341.992523,5127.979728
2008,269,200,1274.802819,2651.826,3138.659308,1311.289212,2807.147448,3890.379679,1339.566589,2282.883112,5047.379408
2008,269,300,1246.510514,2611.649839,3088.472082,1296.294254,2782.06792,3833.115892,1304.4994,2231.565146,4968.167148
2008,269,400,1229.524217,2575.482081,3045.137984,1281.554325,2753.239179,3793.580365,1280.892704,2191.672658,4891.648076
2008,269,500,1216.900812,2539.286811,3005.659197,1266.439791,2732.117637,3759.956699,1256.66206,2152.088853,4823.454412
2008,269,600,1204.005161,2506.902754,2974.116416,1248.497984,2703.181876,3713.88463,1232.674361,2115.647294,4764.651893
2008,269,700,1210.595784,2480.841101,2930.248804,1230.10117,2677.417981,3673.611138,1214.701516,2087.053784,4697.946725
2008,269,800,1199.185285,2457.698179,2888.828724,1232.40638,2658.165648,3623.853304,1309.799952,2110.645052,4621.870498
2008,269,900,1123.393126,2421.226477,2838.011048,1240.921288,2613.355296,3566.268367,1349.432462,2090.665439,4555.527641
2008,269,1000,1126.467449,2375.970147,2827.070406,1239.383929,2610.164476,3540.368818,1331.63906,2074.665268,4516.588634
2008,269,1100,1163.162351,2369.091587,2845.83556,1281.289661,2585.181831,3533.155016,1385.455001,2115.418777,4512.678221
2008,269,1200,1198.090455,2409.465725,2901.895316,1330.85265,2649.174223,3564.21545,1444.695494,2208.90269,4541.312749
2008,269,1300,1247.971262,2478.26146,2988.638885,1385.532955,2740.189989,3619.62714,1507.460263,2322.906313,4606.945175
2008,269,1400,1314.468343,2542.369032,3089.653923,1430.627138,2868.356693,3717.625682,1604.839582,2471.338539,4705.302592
2008,269,1500,1357.975487,2610.426823,3198.666519,1419.016028,2908.585243,3818.328384,1744.255663,2636.773465,4840.224645
2008,269,1600,1374.934063,2688.605332,3306.144362,1405.10595,2964.216345,3918.546515,1809.006559,2768.504961,4985.259517
2008,269,1700,1359.874973,2750.788935,3392.918154,1370.218994,3003.366019,4003.702875,1846.631064,2829.218339,5119.896844
2008,269,1800,1332.119895,2772.923536,3447.825372,1352.428594,3024.37712,4074.724324,1891.922224,2878.557049,5243.133915
2008,269,1900,1337.569562,2789.026119,3469.724347,1333.906438,2993.837657,4121.531378,1901.291624,2871.836582,5342.152558
2008,269,2000,1362.985548,2795.741979,3449.535935,1361.965907,2966.544169,4124.013849,1740.441212,2768.852082,5392.317485
2008,269,2100,1342.775179,2765.679954,3395.217704,1372.092495,2925.130381,4095.791726,1563.291633,2631.256401,5374.423646
2008,269,2200,1335.959225,2733.742796,3336.769572,1375.372642,2893.418055,4045.218687,1477.193678,2530.665147,5320.7202
2008,269,2300,1275.445722,2688.057469,3278.054406,1351.111907,2843.965086,4000.493278,1411.927907,2439.925155,5258.306184
2008,269,2400,1239.368922,2643.045058,3224.083742,1328.023008,2817.921204,3961.584874,1363.783648,2368.349958,5198.089806
2008,270,100,1237.327272,2605.156442,3173.534389,1324.275533,2783.819185,3919.074447,1337.157915,2318.989924,5127.361994
2008,270,200,1211.38875,2572.039313,3118.079836,1309.598472,2750.555415,3871.051362,1306.654546,2270.97335,5055.621517
2008,270,300,1192.024975,2538.98958,3077.418656,1297.436947,2725.247106,3836.215729,1276.072038,2223.141855,4985.41653
2008,270,400,1177.726469,2506.532466,3038.315817,1287.87049,2704.063432,3787.127295,1252.988984,2187.011612,4912.09228
2008,270,500,1159.045167,2478.242373,3002.481699,1276.000008,2679.481088,3751.36751,1227.554043,2147.715824,4851.806794
2008,270,600,1144.948219,2450.249905,2964.524396,1264.050862,2670.306559,3719.524935,1211.162549,2116.29125,4786.044629
2008,270,700,1134.424596,2421.783817,2932.093345,1258.905428,2645.680907,3687.943074,1195.925357,2088.734361,4736.593451
2008,270,800,1122.192224,2402.897033,2896.190488,1258.219244,2634.384826,3645.021522,1234.645719,2090.417703,4673.994594
2008,270,900,1092.0186,2361.898947,2863.62159,1221.088526,2592.604041,3590.992536,1271.245608,2088.586404,4607.509834
2008,270,1000,1109.261585,2333.488014,2856.289865,1242.393409,2564.938949,3570.917039,1290.309413,2086.270164,4581.47801
2008,270,1100,1131.616832,2328.930696,2868.364433,1269.943769,2561.542252,3569.653038,1333.131795,2133.468497,4580.337634
2008,270,1200,1161.91651,2364.992489,2923.027284,1322.087768,2623.135869,3607.448395,1386.544856,2210.159141,4606.934671
2008,270,1300,1200.522744,2431.571894,3003.733385,1380.583235,2716.761158,3661.574403,1450.081661,2313.481679,4665.81201
2008,270,1400,1235.249132,2489.538323,3096.796015,1417.527558,2824.082224,3756.409149,1484.434707,2403.824661,4754.018275
2008,270,1500,1248.461653,2571.328223,3196.193739,1451.292277,2916.829511,3867.68241,1491.726599,2478.496691,4853.515515
2008,270,1600,1254.044482,2615.855693,3263.602335,1484.53904,2957.67082,3965.394221,1516.129736,2507.054002,4949.328832
2008,270,1700,1254.988065,2638.597392,3308.475793,1459.129689,2979.751846,4024.441268,1538.951522,2522.78011,5020.776659
2008,270,1800,1251.475082,2632.410967,3332.465703,1408.441936,2948.876715,4043.692347,1551.647668,2536.526962,5072.393224
2008,270,1900,1292.536748,2661.124791,3340.787793,1401.323564,2939.09114,4061.314642,1733.878548,2636.174528,5130.791046
2008,270,2000,1314.69865,2671.719261,3319.101855,1395.416204,2900.155108,4047.011975,1848.922926,2676.181933,5160.243813
2008,270,2100,1248.129066,2645.255991,3286.441365,1356.917462,2854.519802,4016.644248,1530.569538,2545.538659,5145.847582
2008,270,2200,1223.232378,2614.05309,3258.194396,1348.889864,2834.774762,3990.753914,1366.704828,2433.363439,5129.896142
2008,270,2300,1203.292281,2578.875749,3216.501385,1336.745873,2810.763974,3970.258076,1302.990553,2363.396684,5100.012139
2008,270,2400,1209.184083,2551.303591,3165.933972,1327.654011,2767.895625,3928.887256,1265.61073,2301.13081,5052.591449
2008,271,100,1197.945999,2528.040224,3117.016493,1309.826332,2737.170163,3882.894323,1236.415045,2247.621262,4978.001139
2008,271,200,1189.445229,2494.202264,3058.036505,1299.116866,2710.989249,3837.426611,1210.026491,2195.142674,4915.196616
2008,271,300,1178.931162,2464.65414,3012.182265,1284.170087,2677.524605,3795.079063,1188.315015,2150.722355,4845.626871
2008,271,400,1161.84827,2431.74236,2961.103268,1268.720042,2648.20671,3736.894647,1164.497599,2114.381761,4770.713319
2008,271,500,1157.973162,2402.663908,2922.369743,1249.91395,2626.362494,3696.45909,1149.396649,2081.804332,4703.724531
2008,271,600,1156.418506,2373.561367,2879.063473,1231.528667,2600.672182,3649.169634,1150.331227,2049.226641,4638.266073
2008,271,700,1165.636974,2344.026802,2844.524901,1211.389539,2555.804305,3607.279284,1163.938889,2043.249514,4574.836998
2008,271,800,1152.103554,2324.837127,2794.410285,1218.769337,2532.964406,3543.85268,1491.681817,2138.177063,4517.498281
2008,271,900,1090.228739,2287.925239,2751.920781,1206.146169,2494.540301,3483.031045,1430.256718,2132.595892,4452.448943
2008,271,1000,1075.215616,2243.530983,2742.651818,1172.638296,2480.928374,3451.513143,1441.23922,2141.328392,4431.657171
2008,271,1100,1075.883793,2233.949968,2747.922462,1175.898619,2456.939965,3441.094893,1505.652474,2191.322773,4433.015744
2008,271,1200,1103.492283,2257.863741,2773.309278,1187.729452,2483.132594,3444.545149,1597.293925,2283.120054,4460.537724
2008,271,1300,1137.663436,2293.125327,2831.057114,1185.378829,2542.037708,3456.684326,1665.517918,2388.259937,4515.900317
2008,271,1400,1159.558146,2335.458582,2891.986135,1186.98498,2603.128745,3512.403886,1688.569617,2485.656553,4594.018274
2008,271,1500,1174.775593,2377.800261,2966.110933,1159.507599,2640.723289,3586.336547,1723.920268,2582.617196,4698.240849
2008,271,1600,1179.833121,2437.255871,3047.209937,1176.377874,2688.863994,3654.439737,1776.982733,2677.066253,4825.124985
2008,271,1700,1179.060137,2470.867156,3099.39835,1157.381439,2710.785347,3707.270307,1765.055385,2677.249489,4927.499886
2008,271,1800,1159.743356,2472.496396,3129.743073,1140.712406,2703.416844,3758.854221,1747.232129,2652.558809,5008.703197
2008,271,1900,1152.364585,2497.060048,3158.682597,1112.157254,2704.857188,3790.840703,1765.892739,2677.70863,5070.997056
2008,271,2000,1181.582701,2502.400986,3141.622295,1137.115941,2691.253818,3799.030962,1643.139925,2604.497085,5097.681261
2008,271,2100,1180.645358,2481.563774,3110.105498,1155.196438,2666.72439,3779.03189,1444.269235,2457.02658,5085.670826
2008,271,2200,1180.231658,2462.330397,3066.393241,1167.569631,2635.880457,3748.841406,1370.728341,2361.56815,5038.407149
2008,271,2300,1177.345703,2431.596641,3032.037484,1173.919995,2616.233747,3707.771409,1329.763506,2300.062728,4986.096185
2008,271,2400,1179.870084,2424.601848,2980.904122,1183.402337,2586.251229,3673.37617,1306.833437,2251.694032,4921.985796
2008,272,100,1146.41339,2387.017307,2944.898616,1170.252132,2559.973828,3652.431537,1261.497811,2194.965494,4859.698387
2008,272,200,1124.481085,2353.637699,2903.134654,1164.011236,2537.741948,3608.19666,1221.466054,2146.110278,4793.112084
2008,272,300,1102.88192,2320.823855,2866.107638,1153.824938,2519.798852,3562.96229,1197.494309,2098.21007,4714.590721
2008,272,400,1083.916761,2291.846893,2827.610924,1142.353388,2494.629286,3530.581756,1169.800994,2054.329583,4648.089928
2008,272,500,1067.863541,2263.324465,2782.000313,1136.04291,2469.759057,3487.696248,1145.553606,2014.870041,4588.962694
2008,272,600,1049.916838,2235.633704,2750.959164,1136.518689,2453.285002,3450.969763,1125.73435,1979.928326,4516.998123
2008,272,700,1039.969694,2211.813128,2722.941081,1137.06413,2441.384191,3417.993274,1110.97515,1953.629468,4455.5155
2008,272,800,1017.500636,2192.851708,2697.991397,1143.457143,2438.094382,3397.936476,1133.340033,1947.479242,4401.805235
2008,272,900,997.5284728,2165.637332,2673.431483,1131.678911,2433.363439,3371.02822,1168.866494,1944.646731,4345.020673
2008,272,1000,1001.077865,2143.418221,2668.811192,1161.681937,2435.081269,3355.850454,1179.697432,1940.768779,4309.868791
2008,272,1100,1025.06509,2134.281998,2685.351433,1189.804591,2419.411237,3361.896194,1214.26807,1967.198614,4297.421223
2008,272,1200,1055.607159,2162.674503,2728.33354,1240.385799,2469.566607,3391.025666,1279.698042,2039.304824,4316.706623
2008,272,1300,1098.401819,2220.963305,2797.636436,1325.177571,2574.91342,3460.261686,1348.045324,2150.262161,4363.05752
2008,272,1400,1138.444239,2274.473248,2886.576906,1388.756789,2705.799691,3550.068344,1379.318755,2245.323055,4433.430393
2008,272,1500,1152.347209,2321.736082,2976.474385,1388.197132,2740.807882,3656.799711,1392.027695,2322.184034,4521.546726
2008,272,1600,1164.2511,2368.263606,3067.072896,1390.936814,2787.299338,3740.619981,1415.349113,2391.081785,4610.59224
2008,272,1700,1154.398259,2411.832513,3143.35055,1351.72772,2814.628499,3818.843849,1450.665012,2436.97233,4718.284963
2008,272,1800,1131.834661,2407.705772,3175.653152,1315.843554,2773.884731,3864.989091,1454.742785,2467.841669,4790.286945
2008,272,1900,1140.639112,2408.099623,3181.316883,1263.305205,2723.615102,3880.06604,1487.444898,2484.327045,4867.119675
2008,272,2000,1142.15949,2405.459562,3144.430111,1253.043481,2682.380601,3843.671274,1498.919212,2456.879676,4881.962253
2008,272,2100,1163.524083,2396.011102,3099.798439,1260.835084,2646.060409,3810.994794,1340.464047,2351.262223,4874.24555
2008,272,2200,1119.369928,2356.831151,3046.07896,1236.932842,2598.996212,3758.218969,1230.211112,2250.68229,4834.031269
2008,272,2300,1102.539617,2326.106479,2988.836442,1223.776792,2571.661785,3715.016377,1174.336065,2181.45927,4779.333587
2008,272,2400,1110.740577,2298.784294,2940.107489,1211.821643,2551.957683,3668.116908,1146.441507,2123.481126,4718.772037
2008,273,100,1117.312166,2279.587642,2881.874237,1190.995462,2509.683795,3623.787719,1123.712287,2074.013151,4651.99813
2008,273,200,1117.260828,2260.760094,2829.439432,1169.964484,2467.874841,3571.78211,1105.775456,2028.701534,4579.926671
2008,273,300,1116.725497,2226.987688,2783.341563,1151.576832,2448.656733,3521.226416,1087.710045,1987.442286,4504.304899
2008,273,400,1123.048928,2196.997404,2739.153105,1123.593342,2417.932192,3465.008736,1089.613638,1953.751625,4436.961172
2008,273,500,1136.230094,2178.208425,2694.173866,1109.772195,2383.342994,3415.538716,1085.072643,1923.915616,4363.032272
2008,273,600,1141.01664,2152.350674,2647.891893,1103.507921,2353.052978,3356.396815,1077.072294,1894.577713,4292.780108
2008,273,700,1139.207034,2126.412889,2606.304295,1090.716366,2315.697219,3304.115315,1117.242505,1895.840351,4221.397887
2008,273,800,1116.883774,2099.542474,2557.156455,1093.385756,2289.014383,3233.936443,1420.3339,1974.768781,4159.802849
2008,273,900,1020.640276,2057.667702,2515.723106,1078.482257,2268.641314,3166.690465,1293.562154,1941.879248,4085.840224
2008,273,1000,975.7786127,2023.379684,2495.577634,1060.596922,2253.773989,3127.046805,1330.311237,1948.574441,4059.105893
2008,273,1100,962.8842254,2001.106077,2489.570942,1027.213365,2228.943645,3107.897627,1394.194372,1988.946605,4043.666221
2008,273,1200,975.413485,2005.477658,2502.653198,1021.87348,2242.858858,3093.953509,1453.052914,2041.509438,4047.336506
2008,273,1300,999.0958446,2013.694545,2537.339937,1036.401188,2281.922707,3119.932736,1510.818443,2122.035253,4083.022456
2008,273,1400,1024.185087,2043.64705,2588.699973,1040.505499,2350.294183,3153.685675,1528.840256,2202.195518,4141.387659
2008,273,1500,1039.279245,2075.02384,2651.723983,1040.383711,2374.092381,3211.815075,1573.192178,2292.425953,4218.292261
2008,273,1600,1043.315158,2110.132731,2720.932339,1041.888293,2413.600496,3272.196586,1578.832031,2368.899269,4318.670399
2008,273,1700,1036.194259,2153.791018,2785.076453,1034.604852,2449.459703,3333.104132,1566.351503,2376.091909,4403.481337
2008,273,1800,1028.500276,2177.343586,2821.707064,1017.184081,2456.244934,3385.730359,1564.469235,2381.028465,4480.825651
2008,273,1900,1045.594541,2190.387905,2840.986567,1022.520806,2456.783846,3420.763289,1588.095202,2383.100128,4542.644047
2008,273,2000,1169.308628,2229.223368,2833.210707,1109.751818,2461.105538,3425.914688,1915.455468,2502.716382,4585.814682
2008,273,2100,1130.59885,2216.16062,2799.189249,1101.216217,2429.038457,3402.595717,1540.439755,2348.615975,4564.869766
2008,273,2200,1082.630955,2174.417352,2753.792228,1074.459613,2379.018406,3362.169374,1307.468837,2181.653562,4525.297361
2008,273,2300,1096.115328,2144.058228,2710.148526,1068.522477,2355.881672,3322.593196,1228.400084,2083.287721,4464.745578
2008,273,2400,1092.024523,2125.618343,2666.814244,1053.074802,2318.335963,3275.240324,1183.417423,2019.336004,4405.003558
